Fecha,Atributo,Valor
01/08/1994 00:00,Laraqueri,0
01/09/1994 00:00,Laraqueri,5.9
01/10/1994 00:00,Laraqueri,8.7
01/11/1994 00:00,Laraqueri,74.3
01/12/1994 00:00,Laraqueri,140.1
01/01/1995 00:00,Laraqueri,140.5
01/02/1995 00:00,Laraqueri,205.5
01/03/1995 00:00,Laraqueri,150.2
01/04/1995 00:00,Laraqueri,12.1
01/05/1995 00:00,Laraqueri,0
01/06/1995 00:00,Laraqueri,0
01/07/1995 00:00,Laraqueri,0
01/08/1995 00:00,Laraqueri,4.765447788
01/09/1995 00:00,Laraqueri,11.1
01/10/1995 00:00,Laraqueri,3.4
01/11/1995 00:00,Laraqueri,59.3
01/12/1995 00:00,Laraqueri,171
01/01/1996 00:00,Laraqueri,277.3
01/02/1996 00:00,Laraqueri,127.4
01/03/1996 00:00,Laraqueri,94.4
01/04/1996 00:00,Laraqueri,52.6
01/05/1996 00:00,Laraqueri,20.2
01/06/1996 00:00,Laraqueri,0
01/07/1996 00:00,Laraqueri,0
01/08/1996 00:00,Laraqueri,52
01/09/1996 00:00,Laraqueri,12
01/10/1996 00:00,Laraqueri,4.7
01/11/1996 00:00,Laraqueri,96.3
01/12/1996 00:00,Laraqueri,97.5
01/01/1997 00:00,Laraqueri,187.9
01/02/1997 00:00,Laraqueri,239.2
01/03/1997 00:00,Laraqueri,114.6
01/04/1997 00:00,Laraqueri,29.3
01/05/1997 00:00,Laraqueri,1
01/06/1997 00:00,Laraqueri,0
01/07/1997 00:00,Laraqueri,0
01/08/1997 00:00,Laraqueri,21.8
01/09/1997 00:00,Laraqueri,94.9
01/10/1997 00:00,Laraqueri,22.6
01/11/1997 00:00,Laraqueri,122
01/12/1997 00:00,Laraqueri,54.9
01/01/1998 00:00,Laraqueri,87.7
01/02/1998 00:00,Laraqueri,94.3
01/03/1998 00:00,Laraqueri,88.8
01/04/1998 00:00,Laraqueri,31
01/05/1998 00:00,Laraqueri,0
01/06/1998 00:00,Laraqueri,10
01/07/1998 00:00,Laraqueri,0
01/08/1998 00:00,Laraqueri,0
01/09/1998 00:00,Laraqueri,0
01/10/1998 00:00,Laraqueri,28.3
01/11/1998 00:00,Laraqueri,44
01/12/1998 00:00,Laraqueri,25.1
01/01/1999 00:00,Laraqueri,132.7
01/02/1999 00:00,Laraqueri,180.7
01/03/1999 00:00,Laraqueri,240.7
01/04/1999 00:00,Laraqueri,73.9
01/05/1999 00:00,Laraqueri,19.5
01/06/1999 00:00,Laraqueri,0
01/07/1999 00:00,Laraqueri,0
01/08/1999 00:00,Laraqueri,11.9
01/09/1999 00:00,Laraqueri,6.7
01/10/1999 00:00,Laraqueri,92.5
01/11/1999 00:00,Laraqueri,1.1
01/12/1999 00:00,Laraqueri,71.1
01/01/2000 00:00,Laraqueri,159.9897944
01/02/2000 00:00,Laraqueri,236.7
01/03/2000 00:00,Laraqueri,126.3
01/04/2000 00:00,Laraqueri,12.5
01/05/2000 00:00,Laraqueri,5.3
01/06/2000 00:00,Laraqueri,1.4
01/07/2000 00:00,Laraqueri,0
01/08/2000 00:00,Laraqueri,10.1
01/09/2000 00:00,Laraqueri,6.5
01/10/2000 00:00,Laraqueri,66.7
01/11/2000 00:00,Laraqueri,7.1
01/12/2000 00:00,Laraqueri,139.5
01/01/2001 00:00,Laraqueri,368.5
01/02/2001 00:00,Laraqueri,261.5
01/03/2001 00:00,Laraqueri,139.3
01/04/2001 00:00,Laraqueri,78.2
01/05/2001 00:00,Laraqueri,13.1
01/06/2001 00:00,Laraqueri,0
01/07/2001 00:00,Laraqueri,3.5
01/08/2001 00:00,Laraqueri,15.19172258
01/09/2001 00:00,Laraqueri,12.1
01/10/2001 00:00,Laraqueri,24.5
01/11/2001 00:00,Laraqueri,44.5
01/12/2001 00:00,Laraqueri,67.8
01/01/2002 00:00,Laraqueri,68.9
01/02/2002 00:00,Laraqueri,214.8
01/03/2002 00:00,Laraqueri,163
01/04/2002 00:00,Laraqueri,74.8
01/05/2002 00:00,Laraqueri,23.6
01/06/2002 00:00,Laraqueri,4.6
01/07/2002 00:00,Laraqueri,25.9
01/08/2002 00:00,Laraqueri,19.04855896
01/09/2002 00:00,Laraqueri,10.9
01/10/2002 00:00,Laraqueri,117.4023113
01/11/2002 00:00,Laraqueri,68.8
01/12/2002 00:00,Laraqueri,141.0471966
01/01/2003 00:00,Laraqueri,224.8517067
01/02/2003 00:00,Laraqueri,123.4
01/03/2003 00:00,Laraqueri,123.7
01/04/2003 00:00,Laraqueri,28.2
01/05/2003 00:00,Laraqueri,12.6
01/06/2003 00:00,Laraqueri,0
01/07/2003 00:00,Laraqueri,0
01/08/2003 00:00,Laraqueri,5.6
01/09/2003 00:00,Laraqueri,19.1
01/10/2003 00:00,Laraqueri,6.1
01/11/2003 00:00,Laraqueri,24.3
01/12/2003 00:00,Laraqueri,128.4
01/01/2004 00:00,Laraqueri,228.3
01/02/2004 00:00,Laraqueri,145.8
01/03/2004 00:00,Laraqueri,71.8
01/04/2004 00:00,Laraqueri,22.5
01/05/2004 00:00,Laraqueri,0
01/06/2004 00:00,Laraqueri,1.8
01/07/2004 00:00,Laraqueri,11.7
01/08/2004 00:00,Laraqueri,43.9
01/09/2004 00:00,Laraqueri,6.1
01/10/2004 00:00,Laraqueri,0
01/11/2004 00:00,Laraqueri,14.1
01/12/2004 00:00,Laraqueri,61.4
01/01/2005 00:00,Laraqueri,115.1
01/02/2005 00:00,Laraqueri,280.3
01/03/2005 00:00,Laraqueri,79.3
01/04/2005 00:00,Laraqueri,42.5
01/05/2005 00:00,Laraqueri,0
01/06/2005 00:00,Laraqueri,0
01/07/2005 00:00,Laraqueri,0
01/08/2005 00:00,Laraqueri,0
01/09/2005 00:00,Laraqueri,19.1
01/10/2005 00:00,Laraqueri,39
01/11/2005 00:00,Laraqueri,37.5
01/12/2005 00:00,Laraqueri,127.8
01/01/2006 00:00,Laraqueri,240.8
01/02/2006 00:00,Laraqueri,96.5
01/03/2006 00:00,Laraqueri,88.3
01/04/2006 00:00,Laraqueri,32.7
01/05/2006 00:00,Laraqueri,6.3
01/06/2006 00:00,Laraqueri,3.4
01/07/2006 00:00,Laraqueri,0
01/08/2006 00:00,Laraqueri,12.9
01/09/2006 00:00,Laraqueri,0
01/10/2006 00:00,Laraqueri,18.7
01/11/2006 00:00,Laraqueri,53.5
01/12/2006 00:00,Laraqueri,68.6
01/01/2007 00:00,Laraqueri,109.3
01/02/2007 00:00,Laraqueri,96.8
01/03/2007 00:00,Laraqueri,168.9
01/04/2007 00:00,Laraqueri,48
01/05/2007 00:00,Laraqueri,4.9
01/06/2007 00:00,Laraqueri,0
01/07/2007 00:00,Laraqueri,0
01/08/2007 00:00,Laraqueri,0
01/09/2007 00:00,Laraqueri,45.8
01/10/2007 00:00,Laraqueri,37.94206407
01/11/2007 00:00,Laraqueri,71.4
01/12/2007 00:00,Laraqueri,110.6
01/01/2008 00:00,Laraqueri,190.9
01/02/2008 00:00,Laraqueri,105
01/03/2008 00:00,Laraqueri,73.6
01/04/2008 00:00,Laraqueri,0
01/05/2008 00:00,Laraqueri,0
01/06/2008 00:00,Laraqueri,0
01/07/2008 00:00,Laraqueri,0
01/08/2008 00:00,Laraqueri,4.5
01/09/2008 00:00,Laraqueri,2.3
01/10/2008 00:00,Laraqueri,35.9
01/11/2008 00:00,Laraqueri,15.6
01/12/2008 00:00,Laraqueri,147.5
01/01/2009 00:00,Laraqueri,71.4
01/02/2009 00:00,Laraqueri,173.4
01/03/2009 00:00,Laraqueri,107.9
01/04/2009 00:00,Laraqueri,67.2
01/05/2009 00:00,Laraqueri,0
01/06/2009 00:00,Laraqueri,0
01/07/2009 00:00,Laraqueri,5.1
01/08/2009 00:00,Laraqueri,0
01/09/2009 00:00,Laraqueri,11.1
01/10/2009 00:00,Laraqueri,15
01/11/2009 00:00,Laraqueri,86.7
01/12/2009 00:00,Laraqueri,102.1
01/01/2010 00:00,Laraqueri,165
01/02/2010 00:00,Laraqueri,187.4
01/03/2010 00:00,Laraqueri,41.4
01/04/2010 00:00,Laraqueri,40.6
01/05/2010 00:00,Laraqueri,19
01/06/2010 00:00,Laraqueri,0
01/07/2010 00:00,Laraqueri,0
01/08/2010 00:00,Laraqueri,2.6
01/09/2010 00:00,Laraqueri,3.4
01/10/2010 00:00,Laraqueri,34.3
01/11/2010 00:00,Laraqueri,4.1
01/12/2010 00:00,Laraqueri,144.8
01/01/2011 00:00,Laraqueri,155
01/02/2011 00:00,Laraqueri,239.9
01/03/2011 00:00,Laraqueri,120.9
01/04/2011 00:00,Laraqueri,48.3
01/05/2011 00:00,Laraqueri,3.4
01/06/2011 00:00,Laraqueri,0
01/07/2011 00:00,Laraqueri,5.3
01/08/2011 00:00,Laraqueri,0.2
01/09/2011 00:00,Laraqueri,9.6
01/10/2011 00:00,Laraqueri,35.7
01/11/2011 00:00,Laraqueri,47.3
01/12/2011 00:00,Laraqueri,202.3
01/01/2012 00:00,Laraqueri,203.9
01/02/2012 00:00,Laraqueri,286.7
01/03/2012 00:00,Laraqueri,160.5
01/04/2012 00:00,Laraqueri,94.9
01/05/2012 00:00,Laraqueri,0.6
01/06/2012 00:00,Laraqueri,0
01/07/2012 00:00,Laraqueri,0.5
01/08/2012 00:00,Laraqueri,9.2
01/09/2012 00:00,Laraqueri,15.5
01/10/2012 00:00,Laraqueri,18.1
01/11/2012 00:00,Laraqueri,69.3
01/12/2012 00:00,Laraqueri,229.7
01/01/2013 00:00,Laraqueri,247.1
01/02/2013 00:00,Laraqueri,175.2
01/03/2013 00:00,Laraqueri,66.9
01/04/2013 00:00,Laraqueri,23.8
01/05/2013 00:00,Laraqueri,6.3
01/06/2013 00:00,Laraqueri,26.9
01/07/2013 00:00,Laraqueri,18.7
01/08/2013 00:00,Laraqueri,17.9
01/09/2013 00:00,Laraqueri,0.9
01/10/2013 00:00,Laraqueri,17.5
01/11/2013 00:00,Laraqueri,82
01/12/2013 00:00,Laraqueri,191.7
01/01/2014 00:00,Laraqueri,181.1
01/02/2014 00:00,Laraqueri,91.3
01/03/2014 00:00,Laraqueri,54.1
01/04/2014 00:00,Laraqueri,29.8
01/05/2014 00:00,Laraqueri,0.5
01/06/2014 00:00,Laraqueri,0
01/07/2014 00:00,Laraqueri,2.8
01/08/2014 00:00,Laraqueri,23.5
01/09/2014 00:00,Laraqueri,62.9
01/10/2014 00:00,Laraqueri,60.4
01/11/2014 00:00,Laraqueri,45.18349812
01/12/2014 00:00,Laraqueri,134.8821053
01/01/2015 00:00,Laraqueri,160.1
01/02/2015 00:00,Laraqueri,92.4
01/03/2015 00:00,Laraqueri,144.1
01/04/2015 00:00,Laraqueri,128.4
01/05/2015 00:00,Laraqueri,3.5
01/06/2015 00:00,Laraqueri,0
01/07/2015 00:00,Laraqueri,6.8
01/08/2015 00:00,Laraqueri,8.543915627
01/09/2015 00:00,Laraqueri,52.74438964
01/10/2015 00:00,Laraqueri,45
01/11/2015 00:00,Laraqueri,56.1
01/12/2015 00:00,Laraqueri,51.9
01/01/2016 00:00,Laraqueri,96
01/02/2016 00:00,Laraqueri,187.7
01/03/2016 00:00,Laraqueri,23.1
01/04/2016 00:00,Laraqueri,87.9
01/05/2016 00:00,Laraqueri,0
01/06/2016 00:00,Laraqueri,0
01/07/2016 00:00,Laraqueri,9
01/08/2016 00:00,Laraqueri,5.5
01/09/2016 00:00,Laraqueri,0
01/10/2016 00:00,Laraqueri,53.5
01/11/2016 00:00,Laraqueri,19
01/12/2016 00:00,Laraqueri,0
01/01/2017 00:00,Laraqueri,271.4
01/02/2017 00:00,Laraqueri,169.1
01/03/2017 00:00,Laraqueri,122.2
01/04/2017 00:00,Laraqueri,37.2
01/05/2017 00:00,Laraqueri,10.5
01/06/2017 00:00,Laraqueri,0
01/07/2017 00:00,Laraqueri,10.6
01/08/2017 00:00,Laraqueri,0
01/09/2017 00:00,Laraqueri,32.4
01/10/2017 00:00,Laraqueri,54.8
01/11/2017 00:00,Laraqueri,14.2
01/12/2017 00:00,Laraqueri,85.2
01/01/2018 00:00,Laraqueri,141.5
01/02/2018 00:00,Laraqueri,213.2
01/03/2018 00:00,Laraqueri,73.5
01/04/2018 00:00,Laraqueri,42.42540844
01/05/2018 00:00,Laraqueri,6.7
01/06/2018 00:00,Laraqueri,28.9
01/07/2018 00:00,Laraqueri,30.3
01/08/2018 00:00,Laraqueri,0
01/09/2018 00:00,Laraqueri,3.2
01/10/2018 00:00,Laraqueri,66.7
01/11/2018 00:00,Laraqueri,48.6
01/12/2018 00:00,Laraqueri,108
01/01/2019 00:00,Laraqueri,158.8
01/02/2019 00:00,Laraqueri,177.6
01/03/2019 00:00,Laraqueri,62.5
01/04/2019 00:00,Laraqueri,43
01/05/2019 00:00,Laraqueri,18.4
01/06/2019 00:00,Laraqueri,8.7
01/07/2019 00:00,Laraqueri,2.5
01/08/2019 00:00,Laraqueri,0
01/09/2019 00:00,Laraqueri,56.6
01/10/2019 00:00,Laraqueri,49.1
01/11/2019 00:00,Laraqueri,112.2
01/12/2019 00:00,Laraqueri,103.5
01/01/2020 00:00,Laraqueri,134.7
01/02/2020 00:00,Laraqueri,200.2
01/03/2020 00:00,Laraqueri,77.2
01/04/2020 00:00,Laraqueri,21.2
01/05/2020 00:00,Laraqueri,1.1
01/06/2020 00:00,Laraqueri,0
01/07/2020 00:00,Laraqueri,0
01/08/2020 00:00,Laraqueri,0
01/09/2020 00:00,Laraqueri,66.1
01/10/2020 00:00,Laraqueri,53.3
01/11/2020 00:00,Laraqueri,0
01/12/2020 00:00,Laraqueri,190.4
01/01/2021 00:00,Laraqueri,209.3
01/02/2021 00:00,Laraqueri,74.4
01/03/2021 00:00,Laraqueri,121.4
01/04/2021 00:00,Laraqueri,16.9
01/05/2021 00:00,Laraqueri,11
01/06/2021 00:00,Laraqueri,0
01/07/2021 00:00,Laraqueri,0
01/08/2021 00:00,Laraqueri,7.8
01/09/2021 00:00,Laraqueri,39.9
01/10/2021 00:00,Laraqueri,22
01/11/2021 00:00,Laraqueri,58.5
01/12/2021 00:00,Laraqueri,182
01/01/2022 00:00,Laraqueri,203.5
01/02/2022 00:00,Laraqueri,157.3
01/03/2022 00:00,Laraqueri,103.4
01/04/2022 00:00,Laraqueri,23.5
01/05/2022 00:00,Laraqueri,0
01/06/2022 00:00,Laraqueri,0
01/07/2022 00:00,Laraqueri,3.5
01/08/2022 00:00,Laraqueri,0
01/09/2022 00:00,Laraqueri,3.4
01/10/2022 00:00,Laraqueri,3.3
01/11/2022 00:00,Laraqueri,1.7
01/12/2022 00:00,Laraqueri,68.9
01/01/2023 00:00,Laraqueri,98.7
01/02/2023 00:00,Laraqueri,169.4
01/03/2023 00:00,Laraqueri,98.2
01/04/2023 00:00,Laraqueri,27.1
01/05/2023 00:00,Laraqueri,25.1
01/06/2023 00:00,Laraqueri,0
01/07/2023 00:00,Laraqueri,2.5
01/08/2023 00:00,Laraqueri,0.8
01/09/2023 00:00,Laraqueri,0.5
01/10/2023 00:00,Laraqueri,18.4
01/11/2023 00:00,Laraqueri,79
01/12/2023 00:00,Laraqueri,86.4
01/01/2024 00:00,Laraqueri,124.8
01/02/2024 00:00,Laraqueri,173.7
01/03/2024 00:00,Laraqueri,95.5
01/04/2024 00:00,Laraqueri,34.9
01/05/2024 00:00,Laraqueri,31.5
01/06/2024 00:00,Laraqueri,0.8
01/07/2024 00:00,Laraqueri,0
01/08/2024 00:00,Laraqueri,0
01/09/2024 00:00,Laraqueri,2.5
01/10/2024 00:00,Laraqueri,19.8
01/11/2024 00:00,Laraqueri,81
01/12/2024 00:00,Laraqueri,52
01/01/1964 00:00,Pampahuta,40.9
01/02/1964 00:00,Pampahuta,126.2
01/03/1964 00:00,Pampahuta,152
01/04/1964 00:00,Pampahuta,35.2
01/05/1964 00:00,Pampahuta,29
01/06/1964 00:00,Pampahuta,0
01/07/1964 00:00,Pampahuta,0
01/08/1964 00:00,Pampahuta,4.5
01/09/1964 00:00,Pampahuta,6.1
01/10/1964 00:00,Pampahuta,8.2
01/11/1964 00:00,Pampahuta,45.7
01/12/1964 00:00,Pampahuta,72
01/01/1965 00:00,Pampahuta,124.1
01/02/1965 00:00,Pampahuta,163.1
01/03/1965 00:00,Pampahuta,123.1
01/04/1965 00:00,Pampahuta,43.4
01/05/1965 00:00,Pampahuta,5.4
01/06/1965 00:00,Pampahuta,0.5
01/07/1965 00:00,Pampahuta,4.9
01/08/1965 00:00,Pampahuta,0
01/09/1965 00:00,Pampahuta,22.4
01/10/1965 00:00,Pampahuta,25.1
01/11/1965 00:00,Pampahuta,87.7
01/12/1965 00:00,Pampahuta,115.3947434
01/01/1966 00:00,Pampahuta,89.4
01/02/1966 00:00,Pampahuta,178.5
01/03/1966 00:00,Pampahuta,63.5
01/04/1966 00:00,Pampahuta,13
01/05/1966 00:00,Pampahuta,40
01/06/1966 00:00,Pampahuta,0
01/07/1966 00:00,Pampahuta,0
01/08/1966 00:00,Pampahuta,0
01/09/1966 00:00,Pampahuta,3.7
01/10/1966 00:00,Pampahuta,32.38961773
01/11/1966 00:00,Pampahuta,98.7
01/12/1966 00:00,Pampahuta,103.4
01/01/1967 00:00,Pampahuta,77.2
01/02/1967 00:00,Pampahuta,94
01/03/1967 00:00,Pampahuta,211.1
01/04/1967 00:00,Pampahuta,29.8
01/05/1967 00:00,Pampahuta,19.2
01/06/1967 00:00,Pampahuta,0.6
01/07/1967 00:00,Pampahuta,11.5
01/08/1967 00:00,Pampahuta,8.3
01/09/1967 00:00,Pampahuta,39.9
01/10/1967 00:00,Pampahuta,35.3
01/11/1967 00:00,Pampahuta,16.5
01/12/1967 00:00,Pampahuta,128.7
01/01/1968 00:00,Pampahuta,179.5
01/02/1968 00:00,Pampahuta,213.3
01/03/1968 00:00,Pampahuta,112.8
01/04/1968 00:00,Pampahuta,19.2
01/05/1968 00:00,Pampahuta,12
01/06/1968 00:00,Pampahuta,3.4
01/07/1968 00:00,Pampahuta,5.8
01/08/1968 00:00,Pampahuta,3.9
01/09/1968 00:00,Pampahuta,24.1
01/10/1968 00:00,Pampahuta,32.12661237
01/11/1968 00:00,Pampahuta,147.2
01/12/1968 00:00,Pampahuta,83.9
01/01/1969 00:00,Pampahuta,152.6
01/02/1969 00:00,Pampahuta,89.6
01/03/1969 00:00,Pampahuta,57.4
01/04/1969 00:00,Pampahuta,55.49428694
01/05/1969 00:00,Pampahuta,0
01/06/1969 00:00,Pampahuta,0
01/07/1969 00:00,Pampahuta,6.4
01/08/1969 00:00,Pampahuta,1
01/09/1969 00:00,Pampahuta,17.7
01/10/1969 00:00,Pampahuta,26.3
01/11/1969 00:00,Pampahuta,75.8
01/12/1969 00:00,Pampahuta,111.4
01/01/1970 00:00,Pampahuta,157.4
01/02/1970 00:00,Pampahuta,140.5
01/03/1970 00:00,Pampahuta,169.6
01/04/1970 00:00,Pampahuta,49.7
01/05/1970 00:00,Pampahuta,15.6
01/06/1970 00:00,Pampahuta,3.4
01/07/1970 00:00,Pampahuta,0
01/08/1970 00:00,Pampahuta,5.4
01/09/1970 00:00,Pampahuta,14.2
01/10/1970 00:00,Pampahuta,31.8
01/11/1970 00:00,Pampahuta,7.5
01/12/1970 00:00,Pampahuta,209.1
01/01/1971 00:00,Pampahuta,151.7
01/02/1971 00:00,Pampahuta,259.4
01/03/1971 00:00,Pampahuta,117.7
01/04/1971 00:00,Pampahuta,27.4
01/05/1971 00:00,Pampahuta,4.2
01/06/1971 00:00,Pampahuta,5.9
01/07/1971 00:00,Pampahuta,0
01/08/1971 00:00,Pampahuta,4.7
01/09/1971 00:00,Pampahuta,1.8
01/10/1971 00:00,Pampahuta,11.2
01/11/1971 00:00,Pampahuta,43.4
01/12/1971 00:00,Pampahuta,191.1
01/01/1972 00:00,Pampahuta,244.3
01/02/1972 00:00,Pampahuta,79.1
01/03/1972 00:00,Pampahuta,168
01/04/1972 00:00,Pampahuta,39.6
01/05/1972 00:00,Pampahuta,0.3
01/06/1972 00:00,Pampahuta,0
01/07/1972 00:00,Pampahuta,0
01/08/1972 00:00,Pampahuta,1.9
01/09/1972 00:00,Pampahuta,23.7
01/10/1972 00:00,Pampahuta,44.3
01/11/1972 00:00,Pampahuta,61.2
01/12/1972 00:00,Pampahuta,93.2
01/01/1973 00:00,Pampahuta,279.6
01/02/1973 00:00,Pampahuta,210.4
01/03/1973 00:00,Pampahuta,124.7
01/04/1973 00:00,Pampahuta,108.3
01/05/1973 00:00,Pampahuta,25.1
01/06/1973 00:00,Pampahuta,2.9
01/07/1973 00:00,Pampahuta,12.8
01/08/1973 00:00,Pampahuta,14.1
01/09/1973 00:00,Pampahuta,45.6
01/10/1973 00:00,Pampahuta,19.4
01/11/1973 00:00,Pampahuta,78.7
01/12/1973 00:00,Pampahuta,142.5
01/01/1974 00:00,Pampahuta,208
01/02/1974 00:00,Pampahuta,262.6
01/03/1974 00:00,Pampahuta,109.5
01/04/1974 00:00,Pampahuta,27.9
01/05/1974 00:00,Pampahuta,0.3
01/06/1974 00:00,Pampahuta,6.6
01/07/1974 00:00,Pampahuta,0.6
01/08/1974 00:00,Pampahuta,49.2
01/09/1974 00:00,Pampahuta,9.4
01/10/1974 00:00,Pampahuta,18.2
01/11/1974 00:00,Pampahuta,12.6
01/12/1974 00:00,Pampahuta,110.6
01/01/1975 00:00,Pampahuta,232.5
01/02/1975 00:00,Pampahuta,237.2
01/03/1975 00:00,Pampahuta,144.7
01/04/1975 00:00,Pampahuta,47.1
01/05/1975 00:00,Pampahuta,23.1
01/06/1975 00:00,Pampahuta,1.4
01/07/1975 00:00,Pampahuta,0
01/08/1975 00:00,Pampahuta,1.8
01/09/1975 00:00,Pampahuta,2.2
01/10/1975 00:00,Pampahuta,31
01/11/1975 00:00,Pampahuta,50.5
01/12/1975 00:00,Pampahuta,171.3
01/01/1976 00:00,Pampahuta,207.2
01/02/1976 00:00,Pampahuta,110.4
01/03/1976 00:00,Pampahuta,162.5
01/04/1976 00:00,Pampahuta,22
01/05/1976 00:00,Pampahuta,23.8
01/06/1976 00:00,Pampahuta,1.5
01/07/1976 00:00,Pampahuta,2.3
01/08/1976 00:00,Pampahuta,20
01/09/1976 00:00,Pampahuta,51.2
01/10/1976 00:00,Pampahuta,2.2
01/11/1976 00:00,Pampahuta,5.7
01/12/1976 00:00,Pampahuta,72.8
01/01/1977 00:00,Pampahuta,106.8
01/02/1977 00:00,Pampahuta,182.5
01/03/1977 00:00,Pampahuta,150.4
01/04/1977 00:00,Pampahuta,8.6
01/05/1977 00:00,Pampahuta,2.3
01/06/1977 00:00,Pampahuta,0
01/07/1977 00:00,Pampahuta,3.7
01/08/1977 00:00,Pampahuta,0
01/09/1977 00:00,Pampahuta,20.4
01/10/1977 00:00,Pampahuta,29
01/11/1977 00:00,Pampahuta,122.9
01/12/1977 00:00,Pampahuta,85
01/01/1978 00:00,Pampahuta,310.2
01/02/1978 00:00,Pampahuta,98.7
01/03/1978 00:00,Pampahuta,83.6
01/04/1978 00:00,Pampahuta,50.4
01/05/1978 00:00,Pampahuta,0.3
01/06/1978 00:00,Pampahuta,1.9
01/07/1978 00:00,Pampahuta,0.6
01/08/1978 00:00,Pampahuta,0.4
01/09/1978 00:00,Pampahuta,13
01/10/1978 00:00,Pampahuta,30.5
01/11/1978 00:00,Pampahuta,117
01/12/1978 00:00,Pampahuta,145.7
01/01/1979 00:00,Pampahuta,188.3
01/02/1979 00:00,Pampahuta,123.1
01/03/1979 00:00,Pampahuta,100.9
01/04/1979 00:00,Pampahuta,34.8
01/05/1979 00:00,Pampahuta,1.3
01/06/1979 00:00,Pampahuta,0
01/07/1979 00:00,Pampahuta,2.4
01/08/1979 00:00,Pampahuta,5
01/09/1979 00:00,Pampahuta,1.2
01/10/1979 00:00,Pampahuta,59.3
01/11/1979 00:00,Pampahuta,102.8
01/12/1979 00:00,Pampahuta,103.3
01/01/1980 00:00,Pampahuta,115.1
01/02/1980 00:00,Pampahuta,73.7
01/03/1980 00:00,Pampahuta,245.5
01/04/1980 00:00,Pampahuta,10.4
01/05/1980 00:00,Pampahuta,2.5
01/06/1980 00:00,Pampahuta,0.2
01/07/1980 00:00,Pampahuta,3.9
01/08/1980 00:00,Pampahuta,5.9
01/09/1980 00:00,Pampahuta,21.3
01/10/1980 00:00,Pampahuta,89.3
01/11/1980 00:00,Pampahuta,28.6
01/12/1980 00:00,Pampahuta,41.4
01/01/1981 00:00,Pampahuta,204
01/02/1981 00:00,Pampahuta,212.5
01/03/1981 00:00,Pampahuta,159.7
01/04/1981 00:00,Pampahuta,77.9
01/05/1981 00:00,Pampahuta,1.4
01/06/1981 00:00,Pampahuta,0
01/07/1981 00:00,Pampahuta,0
01/08/1981 00:00,Pampahuta,39.7
01/09/1981 00:00,Pampahuta,3.8
01/10/1981 00:00,Pampahuta,23
01/11/1981 00:00,Pampahuta,59.4
01/12/1981 00:00,Pampahuta,152.8
01/01/1982 00:00,Pampahuta,168.2
01/02/1982 00:00,Pampahuta,81.8
01/03/1982 00:00,Pampahuta,139.8
01/04/1982 00:00,Pampahuta,51.7
01/05/1982 00:00,Pampahuta,5.2
01/06/1982 00:00,Pampahuta,0.5
01/07/1982 00:00,Pampahuta,0
01/08/1982 00:00,Pampahuta,1.4
01/09/1982 00:00,Pampahuta,31
01/10/1982 00:00,Pampahuta,68.4
01/11/1982 00:00,Pampahuta,145.4
01/12/1982 00:00,Pampahuta,28.7
01/01/1983 00:00,Pampahuta,83.6
01/02/1983 00:00,Pampahuta,53
01/03/1983 00:00,Pampahuta,53.8
01/04/1983 00:00,Pampahuta,50.6
01/05/1983 00:00,Pampahuta,20.7
01/06/1983 00:00,Pampahuta,3.3
01/07/1983 00:00,Pampahuta,0
01/08/1983 00:00,Pampahuta,1
01/09/1983 00:00,Pampahuta,16.2
01/10/1983 00:00,Pampahuta,16.8
01/11/1983 00:00,Pampahuta,2.9
01/12/1983 00:00,Pampahuta,86.1
01/01/1984 00:00,Pampahuta,259.1
01/02/1984 00:00,Pampahuta,254.3
01/03/1984 00:00,Pampahuta,201.3
01/04/1984 00:00,Pampahuta,22.1
01/05/1984 00:00,Pampahuta,11.6
01/06/1984 00:00,Pampahuta,0.8
01/07/1984 00:00,Pampahuta,0.9
01/08/1984 00:00,Pampahuta,23.4
01/09/1984 00:00,Pampahuta,0
01/10/1984 00:00,Pampahuta,105.3
01/11/1984 00:00,Pampahuta,141.8
01/12/1984 00:00,Pampahuta,181.4
01/01/1985 00:00,Pampahuta,81.8
01/02/1985 00:00,Pampahuta,210
01/03/1985 00:00,Pampahuta,168.1
01/04/1985 00:00,Pampahuta,101.2
01/05/1985 00:00,Pampahuta,62.5
01/06/1985 00:00,Pampahuta,14.3
01/07/1985 00:00,Pampahuta,0
01/08/1985 00:00,Pampahuta,0.8
01/09/1985 00:00,Pampahuta,3.2
01/10/1985 00:00,Pampahuta,16.8
01/11/1985 00:00,Pampahuta,162.9
01/12/1985 00:00,Pampahuta,162.5
01/01/1986 00:00,Pampahuta,168.3
01/02/1986 00:00,Pampahuta,276
01/03/1986 00:00,Pampahuta,189.9
01/04/1986 00:00,Pampahuta,145.3
01/05/1986 00:00,Pampahuta,4.5
01/06/1986 00:00,Pampahuta,0
01/07/1986 00:00,Pampahuta,0
01/08/1986 00:00,Pampahuta,6.7
01/09/1986 00:00,Pampahuta,14.6
01/10/1986 00:00,Pampahuta,21.6
01/11/1986 00:00,Pampahuta,47.7
01/12/1986 00:00,Pampahuta,196.5
01/01/1987 00:00,Pampahuta,229.1
01/02/1987 00:00,Pampahuta,25
01/03/1987 00:00,Pampahuta,54.2
01/04/1987 00:00,Pampahuta,8.9
01/05/1987 00:00,Pampahuta,0.6
01/06/1987 00:00,Pampahuta,2.4
